碱度	66511	
居于	1617328	
结发	242326	
假借	637297	
俭故能广	1	
缉毒	459064	
精品房	57811	
金日成	383485	
精装本	168523	
身无长处	1	
鸡头	354347	
经济损失	2902236	
交战过	57197	
集训营	76274	
身份证复印件	822267	
戢鳞潜翼	1	
鉴前毖后	1	
经济纠纷	321340	
降序	182448	
前尘影事	1	
解雇	1131493	
杰西卡	562451	
价值论	187516	
青蝇点玉	1	
机化	58693	
金口玉牙	1	
舰载机	238500	
经询问	123529	
尽美尽善	1	
足智彩	37861	
巾帼	1065603	
交易师	301028	
军衔	1670465	
计分卡	261806	
局域网	9192657	
脊背	831801	
拒斥	86343	
技术规程	480579	
解难	563914	
鸡奸	93298	
交出来	851373	
急驶	112073	
急驰	396512	
计研心算	1	
交验	309987	
骑牛读汉书	1	
诘问	257238	
进出港	122603	
军衣	95309	
渠成	45369	
价格体系	527409	
交能易作	1	
见面会	1878026	
军表	63507	
租客	230812	
绞车	240487	
极品	14123058	
监主自盗	1	
居上	159537	
妓女	5401669	
急骤	269381	
解放网	35554	
聚碳酸	265219	
进出口有限公司	1055771	
解除	11865075	
加佳	49799	
近百家	281297	
近江	153722	
居中	1997441	
解困	536757	
讲到	2966284	
截留	661434	
结婚狂	161874	
身远心近	1	
居丧	85170	
机厂	233792	
家禽	2316818	
急景流年	1	
基本养老金	352769	
身退功成	1	
拒收	891363	
酒囊饭袋	91835	
瘠牛羸豚	1	
青衣人	289970	
吉尔吉斯	256946	
酱菜	298135	
将功折罪	45158	
进退惟咎	1	
军装	1434204	
警觉	3066958	
教你如何	1435214	
脚注	106240	
机台	346782	
假门假事	1	
降幅	1939499	
剑侠精灵	283520	
机及	427715	
押金	2025306	
尖嘴猴腮	1	
军事演习	851273	
交警大队	608281	
积习生常	1	
身段	1638597	
饥不暇食	1	
金钟国	61585	
今次	2415914	
家园网	479228	
巨人	4824465	
教母	174717	
缄默	610239	
检察官	2163755	
加以	14523916	
兼顾	3538020	
锦心绣腹	1	
却无	1139406	
己酉	301092	
乙肝病毒携带者	149009	
加价	1597817	
解药	2215552	
机制	37113835	
近两天	209414	
金中	201083	
谨此	117372	
焦炉	192583	
镜水	49362	
结了婚	1416405	
骑牛觅牛	1	
骑乘	368579	
阶下	251504	
金丝	1723930	
其母	830951	
稽古揆今	1	
鹪巢蚊睫	1	
计然之术	1	
金三	185010	
据说	18497778	
校队	413819	
蛟龙得水	1	
焦油	346397	
九条	677434	
祖母	1593011	
吉光凤羽	1	
假充	148532	
皲裂	154995	
家破人离	1	
姜太公钓鱼愿者上钩	1	
吉布提	77875	
桔红	101420	
酒业有限公司	375920	
激怒	2258209	
经济圈	674810	
讲台	2206374	
娇美	885917	
俱都	486313	
街头时尚	184514	
教育费附加	368181	
计委	1916833	
即景生情	1	
精减	162021	
阶乘	65970	
骑上	956139	
积雨云	47799	
精准	2524520	
戛釜撞瓮	1	
镌刻	583284	
就餐卡	86968	
机动	4474968	
棋高一着	1	
决定命运	486751	
机务	237537	
近在咫尺	1320165	
间奏	125130	
节度使	848465	
技术作物	1	
加利福尼亚	1309733	
经济城	75079	
将机就机	1	
绝对是	7796881	
建网站	608136	
揖让	54040	
机械工程	904767	
赍志而没	1	
胶结	86860	
精典	1352501	
其次	15878583	
居住	18377659	
妖冶	331475	
金价	1486482	
寄生兽	53478	
巨乳	918688	
诫勉	173787	
强奸案	338320	
精兵	907441	
九折	492770	
金刚怒目	1	
金代	214792	
解霸	1539011	
焦庄户	49160	
警卫队	304998	
集体企业	1410388	
计行虑义	1	
急于星火	1	
检讨书	156656	
加丽	70940	
经济型	2608440	
见面了	52054	
加上	35576596	
绩效管理	1390101	
精光	2285724	
金钗细合	1	
碱性	1692164	
祖玛	883850	
聚会活动	389719	
强文假醋	1	
集结	2751192	
减薪	175762	
强大	49587687	
家用投影机	138089	
见风转舵	1	
掎角之势	1	
攫取	563187	
强国论坛	150385	
江翻海倒	1	
侨团	69606	
精选集	1206277	
精力	12824418	
街景	497652	
交易类型	742326	
前保险杠	95858	
即在	2585349	
节欲	73642	
青少年时代	88829	
机关刊物	1	
浸塑	71909	
基坑	246998	
节骨眼	433182	
匀速运动	1	
夏利	1713705	
校址	424571	
价值观	5490559	
前部	729704	
九三学社	263235	
疾言遽色	1	
军转干部	175685	
强奸	6401913	
惊喜交加	1	
教育心理学	314519	
青城山	444522	
机具	917146	
基地	47667910	
校长	16802735	
机关	49875680	
进贤退奸	1	
君如	200558	
棋友	178977	
爵爷	446261	
聚拢	611546	
鸡子	99078	
集约	645429	
金山寺	169757	
坚称	374849	
鸡犬不留	87601	
敬业乐群	1	
教案	9556339	
蜻蜓撼石柱	1	
校中校	41681	
兢兢乾乾	1	
咬牙切齿	2404640	
精制	2510125	
教育费	531693	
家电企业	772808	
金矿石	51207	
羯鼓催花	1	
静若处子动若脱兔	1	
降将	153218	
据图刎首	1	
江河行地	1	
敬语	141694	
救灾恤患	1	
前途	8156310	
竟遭	140727	
假劣	355717	
齐格勒	44688	
建材厂	268099	
几家愁	182212	
教务长	148751	
经历了	279222	
校门	1837500	
疾病控制中心	153359	
金融交易	106750	
竞争态势	225492	
竟选	42861	
节约水	39897	
胶州路	57853	
加农炮	173125	
减师半德	1	
节能灯	841777	
尖锐化	46645	
戒酒	379405	
较短量长	1	
机动车驾驶员	632688	
乔伊	383970	
青玉案	74945	
绝对数	111137	
鸡冠花	88477	
钱德勒	153671	
检测仪	2413778	
交作业	449257	
屈服	1875877	
结婚照	511270	
极坏	216659	
加速度	1169720	
解闷	692828	
记名	502314	
技术监督局	1686340	
夏华	115136	
结膜炎	288648	
娇艳	2052846	
吉祥算	55340	
架空线	115294	
积谷防饥	1	
竭泽而渔	1	
近程	223454	
寄托币	35105	
将近	6437505	
期开奖	1176146	
激将	178857	
激射	686412	
浅咖啡色	54507	
青岛旅游	80857	
近朱者赤	1	
金融学院	265248	
假力于人	1	
就诊	2236478	
嚼墨喷纸	1	
夏日里	465817	
技术革新	419742	
泾渭不分	1	
茄子	1647458	
洁净度	102143	
竟争力	90691	
金银丝	85572	
交媾	222298	
解释权	1492354	
讲出	1546427	
紧身裤	179172	
极地	1293440	
集群	2597593	
强弩之末	315835	
警予	34334	
前歌后舞	1	
街机	2562465	
结果是	150988	
检视	2042994	
基因	11374977	
基团	193581	
教学设施	435801	
跼地籥天	1	
家鸡野雉	1	
价值形式	1	
计算器类	120028	
九蒸三熯	1	
建筑法	169002	
即鹿无虞	1	
机械设备	4585040	
进贤进能	1	
惊魂落魄	1	
军训	2561351	
积水为海	1	
强壮	3518436	
焦渴	76140	
军工	1535675	
假发	732357	
乔丹	3760375	
巨大成就	363609	
精卫	243545	
绝经期	156632	
减肥操	169583	
截瘫	188534	
剑侠传	95511	
近端	179596	
强弩之极	1	
坚硬	3615015	
今不如昔	1	
