电吉它	49490	
第二	60231376	
杜门屏迹	1	
独善其身	1	
第五	10052202	
蝶泳	190028	
投隙抵罅	1	
定做	3690760	
东西南北客	1	
电视频道	832345	
缔造	1932428	
独孤九剑	251590	
定性分析	1	
当选人	58430	
赌棍	60150	
弟媳	288407	
短期行为	306117	
丁烯	141677	
大学化学	178714	
电势	140810	
豆分瓜剖	1	
倒海翻江	1	
倒要	523260	
丁烷	113519	
打天下	641288	
追随	3061095	
道头知尾	1	
打蛋器	75866	
淡漠	1458502	
追究制	336689	
拈花弄柳	1	
凳子	1927923	
弹性	8584009	
调用	11269183	
骀背鹤发	1	
大灭绝	54034	
逐风追电	1	
电掣风驰	1	
杂感	224390	
至死	1302423	
当晚	5002399	
低压配电	98251	
但由于	311280	
德茂	44206	
打坐	1014008	
杜蕾斯	240371	
倒打一瓦	1	
大主教	417524	
东欧	2044474	
打坏	379035	
约谈	188946	
党委副书记	1010940	
塔尖上功德	1	
至此	6456391	
肚里	1070183	
肚量	196991	
第七	5020812	
第一	95335840	
对全	2304066	
第十届全国	567804	
第三	26874342	
代金券	402870	
打垮	447791	
第六步	219381	
地方性	1345065	
东海油气	216588	
电杆	268778	
点位	947732	
当选为	1260114	
丹参	583824	
电视监控	226174	
丹心如故	1	
陶罐	249068	
拈花弄月	1	
敦促	1180629	
党费	397747	
党员干部	3297760	
第五十九	421982	
第十二名	88256	
代购	1382064	
导尿	65773	
都算	1330078	
投注单	101720	
大修理	67518	
党坚势盛	1	
陡然	2392895	
雕肝掐肾	1	
第六次	985703	
第九	3485432	
答谢	1491562	
到底是谁	2324833	
弹力布	136624	
东段	623817	
东曦既驾	1	
掉线	1156975	
挑错	530794	
大车以载	1	
电气	11651130	
殿堂	2644166	
低噪声	235944	
读过	3490259	
受雇	555842	
当机	952886	
荡口	41303	
大题小做	1	
地税网	36469	
调和鼎鼐	1	
大水法	57744	
对台政策	140534	
动地惊天	1	
逾墙越舍	1	
当期	1511112	
但其	4194338	
囤积居奇	122656	
断缣尺楮	1	
大理石	2211898	
低工资	150302	
逾墙钻隙	1	
当月	2484744	
大沙河	58037	
低保金	128999	
电子天平	159316	
地方税务局	1292213	
地动仪	46586	
大爆料	34146	
东抄西袭	1	
点亮	1704201	
打基础	426475	
栋梁	718540	
毒计	281538	
登进士	33222	
东寻西觅	1	
瞪大	2032804	
大水沟	34136	
冬青树	49015	
追求卓越	851500	
动物保健	43343	
点了	14331635	
大连旅游	102342	
倒装	307430	
独奏会	45461	
受难	691361	
第十四节	250513	
抵御	3423044	
大屁股	245351	
第十一部	77724	
受降	229829	
东荡西驰	1	
受限	1278824	
冬瓜汤	96343	
大水池	56699	
大开眼界	1	
独立董事	1618292	
鸟嘴	105860	
但凡	696006	
动物油	106913	
德厚流光	1	
追悔何及	1	
达官贵要	1	
堕落	7136799	
代谢	4286119	
弟子	12166331	
颠鸾倒凤	1	
点为	476573	
大排量	399765	
约稿函	35261	
逐浪网	540261	
大嘴鸟	49037	
独立式	217504	
点上	2283843	
鸟集鳞萃	1	
低龄	436453	
大乳房	98510	
电化教育	436459	
地衣	114000	
杂货店	731936	
地表	1625717	
受阻	2113164	
电热器	88906	
德芙	452043	
当代世界	461817	
大蒜油	43221	
独木不林	1	
地平线上	393399	
吊形吊影	1	
追风逐日	1	
雕虫篆刻	1	
第十二回	144786	
舵手	404214	
董鄂妃	44647	
电子城	714036	
等而上之	1	
对对子	60256	
第六十二	372750	
典籍	1162975	
短垣自逾	1	
拈华摘艳	1	
大少奶奶	73353	
第六十五	327667	
顶呱呱	164457	
倒持泰阿	1	
订阅	12321293	
大街小巷	1562208	
豆萁相煎	1	
第十集	418698	
雕饰	325556	
定则	97932	
东播西流	1	
低蛋白	82242	
调墨弄笔	1	
但到	1038487	
大马帮	33200	
地说	38783445	
追踪者	95036	
石药	88537	
定制	8816341	
淡淡	21142536	
大连理工大学	340124	
